,ZCR_mean,Loudness,Beat_loudness,ZCR_std,spectral_centroid,Pitch_centroid,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
Sharea alneel ,0.088496819369195,-15.650244,0.18561663,0.028937149980536,2071.29365984815,815.9197,-62.5047111511231,103.078750610352,-15.188380241394,17.4443702697754,-6.26534700393677,4.7813196182251,-13.3472995758057,-2.46141028404236,-10.6948261260986,4.1951847076416,-9.73159313201904,3.78017830848694,-1.19848155975342,49.2446441650391,19.4325294494629,16.3070983886719,16.6098384857178,13.5139675140381,9.39659976959229,9.35530376434326,9.92568778991699,9.95790672302246,10.025218963623,8.39362812042236,7.54572057723999,7.80320119857788
Tifl alalam althalith,0.090016462485488,-15.109672,0.18404725,0.034201776525489,1746.30787588509,979.83826,-85.8791351318359,128.207794189453,-45.7950134277344,49.0588493347168,-17.5735473632813,21.1298713684082,-9.62419414520264,13.1759672164917,-8.08417701721191,9.78300476074219,-10.0998916625977,11.5011129379272,2.17818284034729,47.5601081848145,19.761697769165,15.0569410324097,10.4049320220947,9.45774078369141,10.585205078125,8.32443523406982,9.01220607757568,7.74770021438599,7.84437608718872,8.91528415679932,9.28813362121582,10.4114589691162
Jamil alsoura,0.055442219548181,-19.170595,0.1181655,0.022099676871161,1434.08210358667,590.1601,-152.298629760742,130.703277587891,-3.40275263786316,29.3172836303711,2.31954216957092,16.3617038726807,-0.585505425930023,-0.469230443239212,-0.9686239361763,1.70029032230377,-3.28401708602905,0.423557907342911,-4.0162525177002,61.0354194641113,20.6446552276611,12.8765621185303,10.6384000778198,11.0204343795776,8.76038932800293,8.0651798248291,7.05284261703491,6.90570449829102,7.71843957901001,6.93731737136841,7.40528440475464,7.05834054946899
Alhilm algameel,0.12576945868808,-11.9972515,0.26942345,0.047769029204198,2551.37760373558,986.76483,-23.905158996582,73.7304534912109,0.86888200044632,56.2265548706055,-9.11067771911621,11.1501207351685,-9.39587783813477,-2.21769666671753,-12.6312961578369,-0.694417297840118,-9.63969039916992,5.2000994682312,-6.70547580718994,39.4265670776367,17.9499034881592,13.9994306564331,13.652853012085,11.3955211639404,8.38018417358398,7.72452354431152,8.78888893127441,10.4848833084106,8.28407096862793,9.22237777709961,8.80059051513672,8.67646980285645
Oyoni ma golti,0.11649665005805,-17.968681,0.13803168,0.046209809359713,2048.2620410716,1113.31,-102.749633789063,106.512649536133,-35.1942367553711,37.2949714660645,-11.7879858016968,1.66486442089081,-16.4497890472412,5.26153707504272,-22.4457321166992,10.6192121505737,-20.3142833709717,4.43991994857788,-14.7012939453125,35.1843528747559,21.246826171875,18.9726161956787,14.3687324523926,14.469729423523,12.3556509017944,9.5883731842041,9.87616348266602,7.8666090965271,10.8810358047485,9.27729988098145,8.11450004577637,7.6782398223877
Jannat Elhub,0.085219061411571,-13.798707,0.23102865,0.047647745930801,2591.41501251592,780.1908,-55.0780410766602,74.7294998168945,14.638726234436,34.1681671142578,19.9272727966309,12.7022829055786,1.83860754966736,9.60213088989258,-1.44695818424225,5.84612655639648,5.06903219223022,4.8964524269104,2.72937798500061,54.2600631713867,25.6916179656982,21.4607105255127,11.3145179748535,10.2907953262329,8.88139057159424,8.55733394622803,7.70542907714844,6.93399572372437,7.34236192703247,8.11282062530518,7.59877777099609,6.83979845046997
Azara alhai,0.076538463864164,-21.576773,0.10269429,0.036289754905757,1878.77141894438,773.6688,-173.039505004883,103.79077911377,-13.2531051635742,32.921875,2.9556450843811,1.5883481502533,2.72991394996643,-4.0332670211792,-3.64785099029541,-11.6694231033325,-10.6815881729126,-0.19599087536335,-10.4350023269653,69.6873245239258,29.215633392334,26.4680500030518,13.4053297042847,12.9132099151611,9.07039833068848,10.8706521987915,9.09234142303467,9.06439781188965,18.88720703125,7.43249654769897,7.76740026473999,7.53651142120361
Marra be babna,0.112139911474458,-11.800608,0.26856694,0.055528212545945,2945.58076361267,689.02313,-16.9650764465332,75.2753448486328,22.1920967102051,10.670036315918,-2.19885587692261,2.88336992263794,-9.79545211791992,10.2224092483521,-11.4707431793213,10.6953344345093,0.29112583398819,2.07487440109253,-4.62284564971924,51.9052963256836,23.6313152313232,18.3808784484863,15.1414947509766,11.7560844421387,9.74238014221191,12.4261245727539,9.09995365142822,12.0034875869751,11.9882612228394,9.42952156066895,7.03854370117188,7.23972988128662
Tabat_ ya habibi,0.118150079213429,-20.39788,0.10548546,0.050829717660106,2100.12507571797,1224.4849,-123.301734924316,100.36612701416,-36.7075233459473,36.0688209533691,-4.95721483230591,10.7863311767578,-3.13309144973755,-0.284332662820816,-5.29642724990845,10.0111637115479,-13.8257865905762,-4.98698854446411,-4.02915620803833,50.5030059814453,26.1779823303223,24.9699993133545,24.9048442840576,12.4369010925293,15.1128616333008,12.2843627929688,9.09676456451416,11.3631553649902,13.5700063705444,8.09728717803955,12.3376874923706,9.74056434631348
Nisana habeebna,0.068697997291022,-16.414543,0.1661269,0.030729862309579,1548.23126407991,592.225,-118.072708129883,133.417297363281,1.84405255317688,14.5765228271484,-21.6250762939453,20.5097370147705,-7.67357635498047,-8.84456825256348,-15.6306886672974,1.54266977310181,-4.4794545173645,-1.34314036369324,-12.0498876571655,56.6257476806641,24.934362411499,20.5820426940918,16.5797805786133,17.089527130127,12.4792671203613,12.5687484741211,10.9330358505249,8.40084075927734,8.04211711883545,9.97321510314941,8.86067295074463,10.1424674987793
Magtool hawaki ya Kordofan,0.055707901993034,-20.78413,0.102946736,0.026824026033633,1263.66038303853,590.6419,-186.340560913086,141.788818359375,-13.6310062408447,41.5148086547852,2.75905013084412,7.69962406158447,1.97887217998505,1.48058271408081,-4.20474720001221,-1.37671613693237,-15.0363292694092,-5.60790061950684,-2.65103793144226,56.7626991271973,18.6116199493408,15.524847984314,12.1488790512085,9.5247859954834,7.75251483917236,8.53871059417725,6.75145864486694,7.45601034164429,6.48740148544312,8.13745021820068,6.33820056915283,6.74288034439087
Kolen kolen,0.076126901726974,-16.010826,0.16847208,0.022603816017986,1868.88530273091,713.94556,-86.6269607543945,111.327499389648,-14.5134725570679,27.5559329986572,-12.9431829452515,1.07147216796875,-10.6556053161621,-1.63633739948273,-15.7184419631958,-1.80573701858521,-10.3245306015015,-6.79058790206909,-9.329345703125,52.1705093383789,22.8557109832764,16.3428401947021,12.9795227050781,11.2394819259644,9.25325489044189,7.89175510406494,8.4608268737793,10.5408773422241,8.46337699890137,9.01761722564697,8.44120979309082,8.53056812286377
Zaman alhanan yaba,0.112179215847523,-21.152555,0.095022015,0.043878563392994,2230.68480864082,1013.946,-119.640480041504,91.0632171630859,-16.4992866516113,29.0258655548096,-1.53955924510956,6.02634620666504,-3.84000897407532,3.69452595710754,-3.3165385723114,2.98441171646118,-5.1370644569397,-3.06574821472168,-5.27824068069458,49.1532211303711,20.7925510406494,15.2099361419678,11.0956964492798,10.8312606811523,13.1597652435303,8.61713695526123,8.15037250518799,12.791784286499,8.45072269439697,8.61181640625,7.99583435058594,7.39099931716919
Mamnue Min Alsukar,0.117241921439628,-12.95051,0.25049406,0.065846221549514,2852.04889009527,949.60925,-41.8044624328613,55.6794281005859,3.37569379806519,41.0892868041992,13.5033617019653,8.76777458190918,-2.97806692123413,11.463526725769,-4.59935903549194,2.48056817054749,-4.26567697525024,1.87784600257874,-1.63795328140259,52.516242980957,25.5606231689453,18.3841495513916,13.324107170105,16.0770225524902,17.2447471618652,14.2404146194458,9.65733528137207,12.9343318939209,10.3334522247314,10.6670808792114,9.52618312835693,7.72712802886963
Sabihni dayman,0.098455186967879,-25.084547,0.0598673,0.031759284188008,2046.11140677253,880.747,-167.881576538086,99.8284378051758,-13.6736526489258,29.5166778564453,-5.74759960174561,3.17078733444214,-2.89914608001709,0.305463582277298,-4.17443561553955,-1.38416504859924,-12.0385074615479,-1.19745588302612,-7.30931329727173,29.5475196838379,15.9755401611328,12.5047225952148,10.5704164505005,8.60230350494385,8.56063270568848,7.23008584976196,7.7436695098877,7.67470407485962,7.78284740447998,7.33720064163208,7.36061429977417,6.92333602905273
Bahsim alfawda,0.100801733625194,-18.281792,0.14185265,0.057686445208523,2213.37545681263,868.51086,-93.2677688598633,99.7495803833008,-10.5430908203125,8.6752233505249,-7.25471210479736,-6.85464954376221,-2.60903453826904,-10.9960517883301,-10.2035713195801,3.45754933357239,-5.38392210006714,-5.43152618408203,-2.75845384597778,66.1688995361328,26.1595821380615,21.6557769775391,19.2924690246582,18.3491916656494,11.1463308334351,10.9364519119263,11.7503175735474,9.03494167327881,9.23903274536133,9.3258810043335,9.21105289459229,7.92146778106689
Habbeto ma habbani ,0.078175642172988,-17.630735,0.14834295,0.04094422492617,2426.02985554953,538.25574,-122.391639709473,74.4665908813477,19.7178344726563,36.2140350341797,10.6120872497559,13.6653881072998,1.46792483329773,11.3852558135986,1.02203154563904,9.37572002410889,-1.21434903144836,2.94925379753113,-2.2590868473053,52.0898590087891,22.7499942779541,15.2887401580811,17.1354942321777,14.4338541030884,14.485668182373,12.1569757461548,7.09927320480347,8.00031280517578,9.6998872756958,7.30380392074585,7.94005155563355,6.98560237884522
Kamal Tarbas - Fara El Ban Atky,0.145234193595201,-14.338942,0.20637427,0.043452798033799,2389.46513471499,1270.6403,-35.5250587463379,86.5009613037109,-29.3306770324707,34.8069267272949,-21.0801200866699,10.7043390274048,-5.35589456558228,-9.11435794830322,-11.9252080917358,2.56034088134766,-8.48736667633057,-0.767328202724457,-9.24497032165527,39.707160949707,20.0752391815186,18.5172805786133,15.6030111312866,11.0663318634033,9.48823738098145,8.76821327209473,11.1637687683105,8.15458393096924,9.76993751525879,9.04709339141846,7.60535526275635,7.35027170181274
Babadelom berraid bebadluni be azeya,0.150275357367454,-17.78994,0.1538393,0.068898398997229,2750.31072377748,1344.0643,-84.3445205688477,67.507209777832,-22.127571105957,22.3629035949707,1.61975622177124,-4.18523263931274,-0.093403160572052,2.72817659378052,-2.34862613677979,0.895239114761352,-4.39266014099121,2.15091133117676,-7.37382936477661,63.7887763977051,30.0560474395752,25.9588432312012,17.1645412445068,16.368501663208,13.9888257980347,9.45582008361816,11.8580627441406,10.1135673522949,9.12910175323486,9.77481365203857,8.46120834350586,10.0064945220947
Alsalah,0.046369334123452,-19.528463,0.12698905,0.029321229689969,1542.71368564796,516.0363,-172.944366455078,130.652145385742,11.1056547164917,13.5462646484375,15.1514453887939,1.45675241947174,2.99008965492249,4.6723370552063,-6.92181301116943,10.6668519973755,6.23340463638306,-6.90275812149048,-0.921006143093109,80.8951721191406,31.0428562164307,21.6408157348633,13.8443403244019,17.2364482879639,12.2594594955444,12.6375293731689,10.9952478408813,11.6728477478027,10.9246244430542,10.4799575805664,9.45387172698975,9.80276203155518
Algammoee,0.11777933315596,-16.262865,0.16797027,0.062602708547745,2519.92011319405,1027.6105,-67.3183746337891,88.3980560302734,-9.07999992370606,24.3038482666016,10.3719825744629,-2.86901545524597,6.18687152862549,-1.12982940673828,4.64633464813232,2.93110370635986,-8.99935913085938,7.54190921783447,-10.5117702484131,49.0974655151367,28.8569965362549,26.817720413208,15.6868810653687,11.5576152801514,13.4222431182861,11.2434244155884,10.730073928833,8.53311347961426,9.40283298492432,9.57551002502441,9.36836433410645,8.55535507202148
Sawani,0.04204396345298,-15.361942,0.21505706,0.033957865683601,1416.15831661799,465.15082,-157.268402099609,130.887802124023,11.7132253646851,36.2733955383301,11.6889572143555,-2.35025787353516,5.26422309875488,3.67189908027649,-0.07880337536335,12.9577074050903,-2.42778015136719,1.60096561908722,-4.37593746185303,59.8275451660156,39.3966331481934,22.1789226531982,16.1398811340332,13.7990531921387,13.0701875686646,11.7724828720093,10.7780771255493,13.0323343276978,12.1189279556274,8.9153528213501,8.94222545623779,9.66585445404053
